rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,habitability_class,radius_similarity,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,depth_duration_ratio,tmag_bright
765,1653.01,1653,156724719,156724719.01,1,PC,04h48m07.64s,72.031822,,,+39d58m00.97s,39.966936,,,1.4,1.5,-1.5,0.0,1.0,-7.0,1.5,-1.5,0.0,1.0,2460658.881015,0.000617,-0.000617,0,1,10.9568722,8.2e-06,-8.2e-06,0,1,3.469,0.309,-0.309,0,1,4643.0,1263.06,-1263.06,0,1,21.7036,7.09833,-7.09833,0,1,6376.83,,,,,2489.0,,,,,9.353,0.006,-0.006,0,1,408.36,4.2925,-4.2925,0,1,7106.5,152.6,-152.6,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,2.5,0.78,-0.78,0,1,2020-01-29 22:18:55,2025-07-18 16:00:01,NON_HABITABLE,0.0,0.0,0.0,0,0,0,2.4813061925805817,8.760583193091225,1338.4256735584684,1
767,1655.01,1655,266500992,266500992.01,1,PC,04h04m41.34s,61.172234,,,+52d15m25.17s,52.256992,,,5.89,0.071,-0.071,0.0,1.0,-16.735,0.048,-0.048,0.0,1.0,2460662.313228,0.003489,-0.003489,0,1,3.2786617,9.5e-06,-9.5e-06,0,1,2.631,0.276,-0.276,0,1,1101.0,57.7447,-57.7447,0,1,3.61232,0.239387,-0.239387,0,1,396.593,,,,,1243.0,,,,,10.3309,0.006,-0.006,0,1,165.314,0.987,-0.987,0,1,5411.0,153.9,-153.9,0,1,4.29,0.09,-0.09,0,1,1.15,0.06,-0.06,0,1,2020-01-29 22:18:55,2025-07-23 10:08:02,NON_HABITABLE,0.738768,0.0,0.0,0,0,0,1.4536402737810707,5.985428868993635,418.4719047997321,0
771,1659.01,1659,288631580,288631580.01,1,CP,18h31m42.05s,277.925194,,,+82d18m21.42s,82.305949,,,6.721,0.039,-0.039,0.0,1.0,47.712,0.04,-0.04,0.0,1.0,2459757.356321,0.002937,-0.002937,0,1,5.8775548,1.28e-05,-1.28e-05,0,1,2.9027641,0.1618857,-0.1618857,0,1,412.2881337,30.548046,-30.548046,0,1,2.1822904,0.3097249,-0.3097249,0,1,267.1706249,,,,,1031.1383185,,,,,9.56906,0.006,-0.006,0,1,122.494,0.307,-0.307,0,1,5977.0,130.6,-130.6,0,1,4.47,0.08,-0.08,0,1,1.00568,0.0478392,-0.0478392,0,1,2020-01-29 22:18:55,2025-04-20 12:03:53,NON_HABITABLE,0.88177096,0.0,0.0,0,0,0,1.9282631817964804,5.591623438003437,142.0328960479785,1
772,1659.02,1659,288631580,288631580.02,2,PC,18h31m42.05s,277.925194,,,+82d18m21.42s,82.305949,,,6.721,0.039,-0.039,0.0,1.0,47.712,0.04,-0.04,0.0,1.0,2459907.339882,0.004859,-0.004859,0,1,3.3985674,2.49e-05,-2.49e-05,0,1,2.197,0.545,-0.545,0,1,171.0,16.0108,-16.0108,0,1,1.18609,0.100029,-0.100029,0,1,456.908,,,,,1288.0,,,,,9.56906,0.006,-0.006,0,1,122.494,0.307,-0.307,0,1,5977.0,130.6,-130.6,0,1,4.47,0.08,-0.08,0,1,1.01,0.05,-0.05,0,1,2022-07-28 21:43:09,2023-07-06 16:02:02,NON_HABITABLE,0.981391,0.0,0.0,0,1,1,1.4812788969988966,6.126668290573984,77.83337376723998,1
773,166.01,166,147203645,147203645.01,1,PC,21h32m47.06s,323.196086,,,-44d01m04.93s,-44.018036,,,29.817,0.047,-0.047,0.0,1.0,-58.517,0.051,-0.051,0.0,1.0,2459065.316593,0.000512,-0.000512,0,1,5.0611315,3.9e-06,-3.9e-06,0,1,1.5562414,0.0554415,-0.0554415,0,1,5276.0349302,262.57532,-262.57532,0,1,9.1484302,1.1914712,-1.1914712,0,1,239.1418795,,,,,1002.9601068,,,,,10.7258,0.006,-0.006,0,1,172.157,0.9805,-0.9805,0,1,5254.0,152.9,-152.9,0,1,4.45,0.36,-0.36,0,1,1.00217,0.0537965,-0.0537965,0,1,2018-09-05 18:52:24,2024-05-02 10:08:02,NON_HABITABLE,0.18515698000000003,0.0,0.0,0,0,0,1.8018964988235455,5.481229913256378,3390.2398046731028,0
778,1664.01,1664,353782445,353782445.01,1,PC,18h27m45.09s,276.937885,,,+55d45m20.71s,55.755753,,,-11.857,0.043,-0.043,0.0,1.0,27.282,0.044,-0.044,0.0,1.0,2460653.815299,0.002055,-0.002055,0,1,11.835079,2.24e-05,-2.24e-05,0,1,2.094,0.505,-0.505,0,1,336.0,17.6188,-17.6188,0,1,2.5354,0.13738,-0.13738,0,1,52.6622,,,,,750.0,,,,,9.17708,0.006,-0.006,0,1,143.031,0.3945,-0.3945,0,1,6225.0,193.0,-193.0,0,1,5.06078,0.333649,-0.333649,0,1,1.34,0.06,-0.06,0,1,2020-01-29 22:18:55,2025-07-23 16:00:01,NON_HABITABLE,0.84646,0.0,0.010000000000000009,0,0,0,2.552181969348961,3.9827088430388957,160.45837609437626,1
783,1669.01,1669,428679607,428679607.01,1,CP,03h03m49.55s,45.956474,,,+83d35m14.74s,83.587427,,,91.732,0.046,-0.046,0.0,1.0,-34.432,0.046,-0.046,0.0,1.0,2460660.823683,0.001842,-0.001842,0,1,2.6800536,4.8e-06,-4.8e-06,0,1,1.758,0.353,-0.353,0,1,456.0,21.0246,-21.0246,0,1,2.3437,0.129152,-0.129152,0,1,342.997,,,,,1198.0,,,,,9.52906,0.006,-0.006,0,1,111.276,0.3695,-0.3695,0,1,5550.0,134.2,-134.2,0,1,4.37,0.08,-0.08,0,1,1.07,0.05,-0.05,0,1,2020-01-29 22:18:55,2025-07-23 16:00:01,NON_HABITABLE,0.86563,0.0,0.0,0,0,0,1.3029273172921592,5.840632936405139,259.38551798320935,1
785,1670.01,1670,441739020,441739020.01,1,CP,17h16m04.14s,259.017252,,,+72d09m40.25s,72.161181,,,-6.094,0.05,-0.05,0.0,1.0,5.154,0.049,-0.049,0.0,1.0,2460503.136603,0.000293,-0.000293,0,1,40.7501028,1.37e-05,-1.37e-05,0,1,4.873,0.064,-0.064,0,1,6026.0,46.2246,-46.2246,0,1,10.1271,0.441178,-0.441178,0,1,14.5514,,,,,544.0,,,,,9.4682,0.006,-0.006,0,1,168.067,0.687,-0.687,0,1,6453.0,195.0,-195.0,0,1,5.20004,0.374851,-0.374851,0,1,1.31,0.06,-0.06,0,1,2020-01-29 22:18:55,2024-11-14 10:08:02,NON_HABITABLE,0.08728999999999998,0.0,0.42200000000000004,0,0,0,3.731701913569282,2.7441506667269326,1236.6096374698054,1
786,1670.02,1670,441739020,441739020.02,2,CP,17h16m04.14s,259.017252,,,+72d09m40.25s,72.161181,,,-6.094,0.05,-0.05,0.0,1.0,5.154,0.049,-0.049,0.0,1.0,2460468.361028,0.003571,-0.003571,0,1,10.9836724,4.17e-05,-4.17e-05,0,1,2.636,0.92,-0.92,0,1,315.0,32.9562,-32.9562,0,1,2.35616,0.177899,-0.177899,0,1,196.694,,,,,1043.0,,,,,9.4682,0.006,-0.006,0,1,168.067,0.687,-0.687,0,1,6453.0,195.0,-195.0,0,1,5.20004,0.374851,-0.374851,0,1,1.31,0.06,-0.06,0,1,2020-07-16 04:56:45,2024-08-24 10:08:02,NON_HABITABLE,0.864384,0.0,0.0,0,0,0,2.483545089952618,5.2867203807023735,119.49919594112444,1
787,1670.03,1670,441739020,441739020.03,3,PC,17h16m04.14s,259.017252,,,+72d09m40.25s,72.161181,,,-6.094,0.05,-0.05,0.0,1.0,5.154,0.049,-0.049,0.0,1.0,2458822.89838,0.00551,-0.00551,0,1,123.0586028,0.0010505,-0.0010505,0,1,9.7316587,0.6779064,-0.6779064,0,1,485.2393663,43.751137,-43.751137,0,1,2.9538423,0.7356122,-0.7356122,0,1,9.1430897,,,,,443.4993569,,,,,9.4682,0.006,-0.006,0,1,168.067,0.687,-0.687,0,1,6453.0,195.0,-195.0,0,1,5.20004,0.374851,-0.374851,0,1,1.31225,0.0568342,-0.0568342,0,1,2022-02-28 23:51:56,2023-06-13 16:02:07,NON_HABITABLE,0.8046157700000001,0.18569102999999987,0.6230012862000001,0,0,0,4.820754057189112,2.31679265589217,49.86193324248689,1
792,1675.01,1675,81831095,81831095.01,1,PC,03h11m13.59s,47.806635,,,+61d45m44.59s,61.762385,,,-3.246,0.043,-0.043,0.0,1.0,-1.418,0.053,-0.053,0.0,1.0,2459935.218205,0.001187,-0.001187,0,1,3.133084,4.9e-06,-4.9e-06,0,1,1.237,0.402,-0.402,0,1,1192.0,1111.17,-1111.17,0,1,10.3743,2.76485,-2.76485,0,1,2269.81,,,,,1922.0,,,,,9.9944,0.024,-0.024,0,1,399.401,5.3,-5.3,0,1,7478.0,216.5,-216.5,0,1,4.05,0.08,-0.08,0,1,2.06,0.07,-0.07,0,1,2020-01-29 22:18:56,2023-02-03 16:02:02,NON_HABITABLE,0.06257000000000001,0.0,0.0,0,0,0,1.4190238595427562,7.727891875021242,963.6208863210296,1
794,1677.01,1677,87090944,87090944.01,1,PC,03h53m56.78s,58.486586,,,+58d58m05.88s,58.9683,,,73.759,0.108,-0.108,0.0,1.0,-68.847,0.113,-0.113,0.0,1.0,2459910.373493,0.000872,-0.000872,0,1,0.6435807,3.88e-05,-3.88e-05,0,1,0.6659322,0.1976734,-0.1976734,0,1,876.6807794,61.314438,-61.314438,0,1,4.8452813,1.7552295,-1.7552295,0,1,10949.2435224,,,,,2608.950134,,,,,10.1089,0.006,-0.006,0,1,197.14,2.989,-2.989,0,1,5919.7,109.0,-109.0,0,1,4.12,0.08,-0.08,0,1,1.49305,0.088387,-0.088387,0,1,2020-01-29 22:18:56,2023-03-16 16:02:02,NON_HABITABLE,0.61547187,0.0,0.0,0,0,0,0.4968772154417464,9.301116974485938,1316.4695488976972,0
797,168.01,168,369457671,369457671.01,1,PC,20h46m34.46s,311.64359,,,-37d54m15.84s,-37.904399,,,14.801,0.076,-0.076,0.0,1.0,-11.655,0.048,-0.048,0.0,1.0,2458326.4928,0.00197,-0.00197,0,1,2.31446,1e-05,-1e-05,0,1,1.347,0.367,-0.367,0,1,1190.0,4.56033,-4.56033,0,1,3.40668,0.294554,-0.294554,0,1,176.692,,,,,1015.0,,,,,11.5147,0.006,-0.006,0,1,130.977,0.8125,-0.8125,0,1,4801.5,126.2,-126.2,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,0.73,0.05,-0.05,0,1,2018-09-05 18:52:24,2021-12-07 16:02:02,NON_HABITABLE,0.759332,0.0,0.0,0,0,0,1.1982947144412415,5.180051714451071,883.4440360474863,0
798,1680.01,1680,259168516,259168516.01,1,CP,19h29m15.35s,292.313979,,,+65d58m25.69s,65.973802,,,56.574,0.104,-0.104,0.0,1.0,-131.332,0.094,-0.094,0.0,1.0,2459657.394071,0.002761,-0.002761,0,1,4.8026561,5.3e-06,-5.3e-06,0,1,1.1658648,0.1640252,-0.1640252,0,1,4358.1157678,180.45848,-180.45848,0,1,1.4202459,0.3005025,-0.3005025,0,1,4.4510969,,,,,370.455897,,,,,13.3081,0.007,-0.007,0,1,37.2209,0.06155,-0.06155,0,1,3231.0,157.0,-157.0,0,1,5.04064,0.0219142,-0.0219142,0,1,0.213459,0.0064024,-0.0064024,0,1,2020-01-30 21:16:42,2023-07-21 12:03:15,NON_HABITABLE,0.95797541,0.6548903100000001,0.769088206,0,1,0,1.7583157610019262,1.6958168544789032,3738.0938421900705,0
799,1681.01,1681,321041369,321041369.01,1,PC,05h26m41.05s,81.671049,,,+56d57m49.01s,56.963615,,,-38.239,0.049,-0.049,0.0,1.0,5.613,0.051,-0.051,0.0,1.0,2460309.854007,0.001185,-0.001185,0,1,1.5379237,2.4e-06,-2.4e-06,0,1,0.766,0.317,-0.317,0,1,1135.0,4799.68,-4799.68,0,1,8.73996,2.88921,-2.88921,0,1,1313.48,,,,,1677.0,,,,,10.4445,0.006,-0.006,0,1,153.896,0.7695,-0.7695,0,1,5672.5,145.4,-145.4,0,1,4.51,0.08,-0.08,0,1,0.93,0.05,-0.05,0,1,2020-01-30 21:16:42,2025-07-23 10:08:02,NON_HABITABLE,0.22600399999999998,0.0,0.0,0,0,0,0.9313463057985284,7.181196429143576,1481.7213032358966,0
801,1683.01,1683,58542531,58542531.01,1,CP,04h23m55.12s,65.97965,,,+27d49m20.53s,27.82237,,,-16.02,0.115,-0.115,0.0,1.0,-40.952,0.078,-0.078,0.0,1.0,2458816.411524,0.000507,-0.000507,0,1,3.057524,3.8e-06,-3.8e-06,0,1,1.3790503,0.1722501,-0.1722501,0,1,1117.9638175,47.367954,-47.367954,0,1,2.4878486,0.730607,-0.730607,0,1,122.3379291,,,,,848.2229732,,,,,9.794,0.006,-0.006,0,1,51.1884,0.1389,-0.1389,0,1,4402.0,126.1,-126.1,0,1,4.59,0.11,-0.11,0,1,0.695095,0.0594975,-0.0594975,0,1,2020-01-30 21:16:42,2025-04-20 12:03:53,NON_HABITABLE,0.85121514,0.0,0.0,0,0,0,1.4005729353613894,4.814927979248886,810.6760187238865,1
802,1684.01,1684,85031598,85031598.01,1,PC,04h21m23.06s,65.346085,,,+62d14m42.74s,62.245206,,,30.853,0.064,-0.064,0.0,1.0,-127.329,0.059,-0.059,0.0,1.0,2460662.089606,0.000629,-0.000629,0,1,1.1549925,1.2e-06,-1.2e-06,0,1,0.911,0.232,-0.232,0,1,739.0,43.744,-43.744,0,1,9.15106,0.6833645,-0.6833645,0,1,624.87,,,,,1392.0,,,,,7.3543,0.006,-0.006,0,1,87.5878,0.34815,-0.34815,0,1,4815.0,122.0,-122.0,0,1,4.35,0.08130604999999999,-0.08130604999999999,0,1,2.99,0.06,-0.06,0,1,2020-01-30 21:16:42,2025-08-21 15:10:09,NON_HABITABLE,0.1848940000000001,0.0,0.0,0,0,0,0.7677872432712327,6.43914268180254,811.1955969312876,1
803,1685.01,1685,28900646,28900646.01,1,CP,04h34m22.55s,68.593953,,,+43d02m13.34s,43.03704,,,37.818,0.096,-0.096,0.0,1.0,-86.912,0.059,-0.059,0.0,1.0,2459910.938093,0.00178,-0.00178,0,1,0.6691449,9.7e-06,-9.7e-06,0,1,0.9921631,0.0981001,-0.0981001,0,1,1254.3711932,91.66477,-91.66477,0,1,1.9200407,0.1498452,-0.1498452,0,1,204.6910522,,,,,964.704855,,,,,11.1117,0.007,-0.007,0,1,37.6153,0.07265,-0.07265,0,1,3457.0,157.0,-157.0,0,1,4.7705,0.0066353,-0.0066353,0,1,0.462408,0.013731,-0.013731,0,1,2020-01-30 21:16:42,2023-06-13 16:02:07,NON_HABITABLE,0.90799593,0.0,0.0,0,1,0,0.5123114593653584,5.326375296442008,1264.2779487788362,0
804,1686.01,1686,102672709,102672709.01,1,PC,04h06m55.47s,61.731142,,,+66d07m10.56s,66.119599,,,9.278,0.032,-0.032,0.0,1.0,-5.304,0.05,-0.05,0.0,1.0,2458818.59873,0.002234,-0.002234,0,1,6.7053949,2.5e-05,-2.5e-05,0,1,3.8459321,0.5308334,-0.5308334,0,1,575.2056582,46.95258,-46.95258,0,1,3.7076274,1.0847344,-1.0847344,0,1,505.2996309,,,,,1209.2246588,,,,,9.86671,0.006,-0.006,0,1,209.153,1.7115,-1.7115,0,1,6141.0,223.518,-223.518,0,1,4.17616,0.0950537,-0.0950537,0,1,1.45858,0.0689849,-0.0689849,0,1,2020-01-30 21:16:42,2025-07-18 16:00:01,NON_HABITABLE,0.72923726,0.0,0.0,0,0,0,2.041920719892203,6.2271286499611795,149.5620550965902,1
805,1687.01,1687,103448870,103448870.01,1,PC,04h27m20.4s,66.834993,,,+73d01m25.28s,73.023689,,,21.003,0.035,-0.035,0.0,1.0,-39.06,0.041,-0.041,0.0,1.0,2458816.843505,0.001735,-0.001735,0,1,10.2596322,3.06e-05,-3.06e-05,0,1,1.8234891,0.1308018,-0.1308018,0,1,1080.9213165,95.767586,-95.767586,0,1,3.9130735,0.2892359,-0.2892359,0,1,106.7468895,,,,,819.8012135,,,,,9.83739,0.006,-0.006,0,1,124.854,0.461,-0.461,0,1,5734.0,157.223,-157.223,0,1,4.4674,0.0767968,-0.0767968,0,1,0.978325,0.0471558,-0.0471558,0,1,2020-01-30 21:16:42,2023-11-29 12:02:32,NON_HABITABLE,0.70869265,0.0,0.0,0,0,0,2.4212239578796533,4.6797848608177555,592.7760817017872,1
808,169.01,169,183120439,183120439.01,1,CP,01h07m06.89s,16.778688,,,-75d11m56.2s,-75.198945,,,20.225,0.05,-0.05,0.0,1.0,-15.607,0.048,-0.048,0.0,1.0,2459062.718052,0.001266,-0.001266,0,1,2.2554459,4.5e-06,-4.5e-06,0,1,1.6678604,0.0460371,-0.0460371,0,1,5283.7103901,144.01193,-144.01193,0,1,11.0535293,0.5730389,-0.5730389,0,1,1472.0095217,,,,,1579.7828847,,,,,11.788,0.006,-0.006,0,1,407.84,4.1945,-4.1945,0,1,5817.0,126.7,-126.7,0,1,4.23,0.07,-0.07,0,1,1.29661,0.0621181,-0.0621181,0,1,2018-09-05 18:52:24,2022-10-17 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.1803292555256741,7.295062880596524,3167.955316970583,0
810,1691.01,1691,268334473,268334473.01,1,CP,18h09m36.99s,272.404118,,,+86d51m37.23s,86.860343,,,-25.645,0.048,-0.048,0.0,1.0,161.959,0.05,-0.05,0.0,1.0,2460458.306487,0.002111,-0.002111,0,1,16.7368995,4e-05,-4e-05,0,1,4.561,0.813,-0.813,0,1,989.0,29.7876,-29.7876,0,1,2.88015,0.155867,-0.155867,0,1,80.3869,,,,,834.0,,,,,9.52636,0.006,-0.006,0,1,111.445,0.3685,-0.3685,0,1,5759.0,186.802,-186.802,0,1,4.44767,0.0798184,-0.0798184,0,1,1.0,0.05,-0.05,0,1,2020-01-30 21:16:42,2025-04-20 12:03:53,NON_HABITABLE,0.811985,0.0,0.0,0,0,0,2.8756471870857303,4.39921432639635,216.83836508696226,1
811,1692.01,1692,288636342,288636342.01,1,PC,18h37m51.45s,279.46436,,,+78d36m40s,78.61111,,,-5.886,0.053,-0.053,0.0,1.0,-4.637,0.062,-0.062,0.0,1.0,2459725.018258,0.003564,-0.003564,0,1,17.7286608,4.73e-05,-4.73e-05,0,1,6.4427868,0.2188942,-0.2188942,0,1,1086.4618139,29.99085,-29.99085,0,1,4.9572307,0.4043776,-0.4043776,0,1,161.7433903,,,,,909.5495957,,,,,10.741,0.006,-0.006,0,1,341.119,3.8725,-3.8725,0,1,6554.0,144.208,-144.208,0,1,4.24316,0.090455,-0.090455,0,1,1.45796,0.0685126,-0.0685126,0,1,2020-01-30 21:16:42,2023-05-19 16:02:01,NON_HABITABLE,0.6042769299999999,0.0,0.0,0,0,0,2.9300550136327796,5.092174667667958,168.6322516939018,0
812,1692.02,1692,288636342,288636342.02,2,PC,18h37m51.45s,279.46436,,,+78d36m40s,78.61111,,,-5.886,0.053,-0.053,0.0,1.0,-4.637,0.062,-0.062,0.0,1.0,2459717.485849,0.002119,-0.002119,0,1,32.2079698,9.92e-05,-9.92e-05,0,1,7.519958,0.1201964,-0.1201964,0,1,2409.2943157,48.96818,-48.96818,0,1,7.3178089,0.3977602,-0.3977602,0,1,72.9642265,,,,,793.0,,,,,10.741,0.006,-0.006,0,1,341.119,3.8725,-3.8725,0,1,6554.0,144.208,-144.208,0,1,4.24316,0.090455,-0.090455,0,1,1.45796,0.0685126,-0.0685126,0,1,2020-09-11 18:37:11,2023-05-19 16:02:01,NON_HABITABLE,0.36821910999999996,0.0,0.0,0,0,0,3.502789901330907,4.303581550640629,320.38662919571766,0
813,1693.01,1693,353475866,353475866.01,1,CP,06h01m14s,90.308345,,,+34d46m23.12s,34.77309,,,-22.762,0.084,-0.084,0.0,1.0,-17.765,0.069,-0.069,0.0,1.0,2458817.684965,0.000872,-0.000872,0,1,1.766692,5.4e-06,-5.4e-06,0,1,1.4196682,0.1562329,-0.1562329,0,1,830.5082973,58.453926,-58.453926,0,1,1.5574734,0.1431515,-0.1431515,0,1,57.0208084,,,,,700.8548645,,,,,10.6714,0.007,-0.007,0,1,30.7947,0.0391,-0.0391,0,1,3474.0,157.0,-157.0,0,1,4.77152,0.0066175,-0.0066175,0,1,0.46126,0.0137244,-0.0137244,0,1,2020-01-30 21:16:42,2024-06-06 10:08:02,NON_HABITABLE,0.94425266,0.0,0.1082902710000001,0,1,0,1.017652382719027,4.060801711722701,585.0012786781597,0
814,1694.01,1694,396740648,396740648.01,1,CP,06h30m59.69s,97.74871,,,+66d21m38.15s,66.360596,,,46.512,0.037,-0.037,0.0,1.0,-20.362,0.046,-0.046,0.0,1.0,2458843.657627,0.000987,-0.000987,0,1,3.7701296,0.0002696,-0.0002696,0,1,2.8512056,0.1055897,-0.1055897,0,1,4361.1801082,108.92766,-108.92766,0,1,5.4800266,0.4619989,-0.4619989,0,1,195.2881696,,,,,953.4195932,,,,,10.7424,0.006,-0.006,0,1,124.68,0.587,-0.587,0,1,5058.0,122.082,-122.082,0,1,4.53907,0.0868076,-0.0868076,0,1,0.81833,0.0476885,-0.0476885,0,1,2020-01-30 21:16:42,2022-09-16 12:02:25,NON_HABITABLE,0.55199734,0.0,0.0,0,0,0,1.5623734743424782,5.279583832527931,1529.5910539067916,0
815,1695.01,1695,422756130,422756130.01,1,CP,01h27m41.22s,21.921735,,,+72d17m47.81s,72.296615,,,71.707,0.055,-0.055,0.0,1.0,40.475,0.062,-0.062,0.0,1.0,2458791.519137,0.000638,-0.000638,0,1,3.1342946,5.9e-06,-5.9e-06,0,1,1.2158796,0.3321721,-0.3321721,0,1,1183.6060713,76.446625,-76.446625,0,1,1.7992966,1.3256298,-1.3256298,0,1,34.5537033,,,,,618.3628631,,,,,11.0294,0.007,-0.007,0,1,45.1309,0.06805,-0.06805,0,1,3575.0,157.0,-157.0,0,1,4.72334,0.0086441,-0.0086441,0,1,0.516105,0.0153254,-0.0153254,0,1,2020-01-30 21:16:42,2023-05-23 10:10:02,NON_HABITABLE,0.92007034,0.0,0.2732742737999999,0,1,0,1.4193167214200757,3.5710443224130777,973.4558404007762,0
816,1696.01,1696,470381900,470381900.01,1,CP,04h21m07.36s,65.280648,,,+48d49m11.39s,48.819831,,,12.93,0.127,-0.127,0.0,1.0,-19.178,0.078,-0.078,0.0,1.0,2459911.832125,0.00212,-0.00212,0,1,2.5005291,0.0003706,-0.0003706,0,1,0.8809865,0.3441977,-0.3441977,0,1,12579.3504758,1583.843,-1583.843,0,1,3.1713853,1.1981618,-1.1981618,0,1,13.8080731,,,,,491.6465759,,,,,13.9664,0.007,-0.007,0,1,64.9172,0.35625,-0.35625,0,1,3181.0,157.0,-157.0,0,1,4.94798,0.0080613,-0.0080613,0,1,0.280475,0.0085728,-0.0085728,0,1,2020-01-30 21:16:42,2023-03-06 16:02:02,NON_HABITABLE,0.7828614700000001,0.0,0.5267068481999999,0,0,0,1.2529141284986904,2.6951725117798113,14278.69348407327,0
817,1697.01,1697,1884091865,1884091865.01,1,PC,19h20m26.13s,290.10886,,,+61d05m07.61s,61.085447,,,44.402,0.047,-0.047,0.0,1.0,91.791,0.048,-0.048,0.0,1.0,2459755.174741,0.002646,-0.002646,0,1,10.716524,4.17e-05,-4.17e-05,0,1,3.075,0.276,-0.276,0,1,1280.0,0.944507,-0.944507,0,1,2.34185,0.253242,-0.253242,0,1,19.7169,,,,,587.0,,,,,11.1744,0.006,-0.006,0,1,83.7441,0.15465,-0.15465,0,1,4067.0,118.044,-118.044,0,1,4.50609,0.111005,-0.111005,0,1,0.65,0.07,-0.07,0,1,2020-01-30 21:16:42,2022-10-05 10:10:01,NON_HABITABLE,0.865815,0.0,0.33599999999999997,0,0,0,2.461000153127518,3.0309497922983923,416.26002723251145,0
819,1699.01,1699,22705558,22705558.01,1,PC,08h20m45.3s,125.188745,,,+46d12m12.97s,46.203604,,,-5.154,0.071,-0.071,0.0,1.0,-25.685,0.053,-0.053,0.0,1.0,2459606.910667,0.004775,-0.004775,0,1,4.5470055,5.25e-05,-5.25e-05,0,1,2.382923,0.7072229,-0.7072229,0,1,813.7370725,96.38792,-96.38792,0,1,3.0070741,3.0622876,-3.0622876,0,1,341.4514343,,,,,1096.3569775,,,,,10.8756,0.006,-0.006,0,1,205.283,1.9335,-1.9335,0,1,5654.4,132.3,-132.3,0,1,4.41,0.08,-0.08,0,1,1.03909,0.0568342,-0.0568342,0,1,2020-02-19 00:44:40,2023-05-19 16:02:01,NON_HABITABLE,0.79929259,0.0,0.0,0,0,0,1.7132582325995573,5.8361298499838075,341.48679206722494,0
820,170.01,170,394698182,394698182.01,1,PC,03h39m57.5s,54.989595,,,-83d05m18.66s,-83.088518,,,29.232,0.057,-0.057,0.0,1.0,14.991,0.061,-0.061,0.0,1.0,2459387.008657,0.000368,-0.000368,0,1,3.7115129,2.2e-06,-2.2e-06,0,1,2.685,0.064,-0.064,0,1,12280.0,0.958993,-0.958993,0,1,13.941,0.66669,-0.66669,0,1,399.006,,,,,1245.0,,,,,11.9692,0.006,-0.006,0,1,428.915,5.21,-5.21,0,1,5973.0,131.5,-131.5,0,1,4.31,0.08,-0.08,0,1,1.22,0.06,-0.06,0,1,2018-09-05 18:34:59,2022-10-17 16:02:02,NON_HABITABLE,0.0,0.0,0.0,0,0,0,1.5500090666424602,5.991479546995483,4573.5550936480095,0
822,1701.01,1701,274215536,274215536.01,1,PC,06h39m35.57s,99.898189,,,+42d07m52.82s,42.131339,,,7.743,0.066,-0.066,0.0,1.0,-53.417,0.059,-0.059,0.0,1.0,2459937.389746,0.000503,-0.000503,0,1,1.3341738,4.9e-06,-4.9e-06,0,1,1.3470884,0.155335,-0.155335,0,1,2283.6562849,78.48246,-78.48246,0,1,4.5073642,0.8345278,-0.8345278,0,1,719.3218467,,,,,1320.8410635,,,,,10.9263,0.006,-0.006,0,1,123.643,0.71,-0.71,0,1,4685.1,111.6,-111.6,0,1,4.42,0.09,-0.09,0,1,0.878958,0.0575176,-0.0575176,0,1,2020-02-19 00:44:40,2025-07-24 16:00:02,NON_HABITABLE,0.6492635800000001,0.0,0.0,0,0,0,0.8476579955307574,6.579698121436761,1695.2522118428074,0
